idMunicipio;confirmado;municipio;dia;suspeito;obito
231220;   3;SANTA QUITERIA;2020-03-28;  10;  1
231240;   1;SAO GONCALO DO AMARANTE;2020-03-28;   3;NA
231270;   3;SENADOR POMPEU;2020-03-28;NA;NA
231280;   1;SENADOR SA;2020-03-28;   1;NA
231290;  19;SOBRAL;2020-03-28; 192;NA
231310;   4;TABULEIRO DO NORTE;2020-03-28;   1;NA
231340;   2;TIANGUA;2020-03-28;   4;  1
231355;   1;TURURU;2020-03-28;   1;NA
NA;   4;Sem informação;2020-03-28;  48;NA
230015;   1;ACARAPE;2020-03-29;   1;NA
230030;   2;ACOPIARA;2020-03-29;   6;NA
230100;  35;AQUIRAZ;2020-03-29;  18;NA
230110;   2;ARACATI;2020-03-29;  14;NA
230120;   1;ARACOIABA;2020-03-29;   4;NA
230185;   1;BANABUIU;2020-03-29;   2;NA
230195;   1;BARREIRA;2020-03-29;   5;NA
230210;   1;BATURITÉ;2020-03-29;   2;NA
230220;   5;BEBERIBE;2020-03-29;  13;NA
230280;   3;CANINDE;2020-03-29;  19;NA
230350;   2;CASCAVEL;2020-03-29;  11;NA
230360;   1;CATARINA;2020-03-29;   3;NA
230370;  33;CAUCAIA;2020-03-29;  86;NA
230410;   1;CRATEUS;2020-03-29;  11;NA
230420;   1;CRATO;2020-03-29;  22;NA
230423;   1;CROATA;2020-03-29;NA;NA
230428;  17;EUSEBIO;2020-03-29;  30;  1
230430;   1;FARIAS BRITO;2020-03-29;   1;NA
230440;1618;FORTALEZA;2020-03-29;2034; 11
230445;   1;FORTIM;2020-03-29;   1;NA
230470;   1;GRANJA;2020-03-29;NA;NA
230490;   1;GROAIRAS;2020-03-29;NA;NA
230500;   1;GUARACIABA DO NORTE;2020-03-29;NA;NA
230520;   1;HIDROLANDIA;2020-03-29;   1;NA
230523;   6;HORIZONTE;2020-03-29;  12;NA
230533;   1;IBICUITINGA;2020-03-29;   2;NA
230540;   2;ICO;2020-03-29;   3;NA
230550;   5;IGUATU;2020-03-29;  10;NA
230565;   1;IPAPORANGA;2020-03-29;   1;NA
230590;   2;IPUEIRAS;2020-03-29;   5;  1
230620;   1;ITAICABA;2020-03-29;   3;NA
230625;   5;ITAITINGA;2020-03-29;  11;NA
230630;   1;ITAPAJE;2020-03-29;   1;NA
230640;   3;ITAPIPOCA;2020-03-29;  29;NA
230650;   1;ITAPIUNA;2020-03-29;   1;NA
230655;   1;ITAREMA;2020-03-29;NA;NA
230690;   7;JAGUARIBE;2020-03-29;   2;  1
230700;   1;JAGUARUANA;2020-03-29;NA;NA
230710;   1;JARDIM;2020-03-29;   1;NA
230730;   4;JUAZEIRO DO NORTE;2020-03-29;  24;NA
230760;   4;LIMOEIRO DO NORTE;2020-03-29;   3;NA
230765;  42;MARACANAU;2020-03-29;  54;NA
230770;   9;MARANGUAPE;2020-03-29;  25;NA
230810;   1;MAURITI;2020-03-29;NA;NA
230850;   2;MOMBACA;2020-03-29;   3;NA
230910;   1;MULUNGU;2020-03-29;  12;NA
230940;   2;NOVO ORIENTE;2020-03-29;NA;NA
230960;   2;PACAJUS;2020-03-29;  30;NA
230970;   3;PACATUBA;2020-03-29;  11;NA
231050;   3;PEDRA BRANCA;2020-03-29;   3;NA
231070;   2;PENTECOSTE;2020-03-29;   2;NA
231085;   2;PINDORETAMA;2020-03-29;   6;NA
231110;   1;PORTEIRAS;2020-03-29;NA;NA
231130;  12;QUIXADA;2020-03-29;   9;NA
231140;   1;QUIXERAMOBIM;2020-03-29;   5;NA
231150;   2;QUIXERE;2020-03-29;   4;NA
231160;   3;REDENCAO;2020-03-29;   3;NA
231170;   1;RERIUTABA;2020-03-29;NA;NA
231180;   4;RUSSAS;2020-03-29;   7;NA
231220;   3;SANTA QUITERIA;2020-03-29;  10;  1
231240;   1;SAO GONCALO DO AMARANTE;2020-03-29;   3;NA
231270;   3;SENADOR POMPEU;2020-03-29;NA;NA
231280;   1;SENADOR SA;2020-03-29;   1;NA
231290;  19;SOBRAL;2020-03-29; 199;NA
231310;   4;TABULEIRO DO NORTE;2020-03-29;   1;NA
231340;   2;TIANGUA;2020-03-29;   4;  1
231355;   1;TURURU;2020-03-29;   1;NA
NA;   4;Sem informação;2020-03-29;  48;NA
230015;   1;ACARAPE;2020-03-30;   1;NA
230030;   2;ACOPIARA;2020-03-30;   7;NA
230100;  36;AQUIRAZ;2020-03-30;  18;NA
230110;   3;ARACATI;2020-03-30;  17;NA
230120;   1;ARACOIABA;2020-03-30;   4;NA
230185;   1;BANABUIU;2020-03-30;   2;NA
230195;   1;BARREIRA;2020-03-30;   5;NA
230205;   1;BARROQUINHA;2020-03-30;NA;NA
230210;   1;BATURITÉ;2020-03-30;   2;NA
230220;   5;BEBERIBE;2020-03-30;  13;NA
230260;   1;CAMOCIM;2020-03-30;   6;NA
230280;   3;CANINDE;2020-03-30;  23;NA
230350;   2;CASCAVEL;2020-03-30;  12;NA
230360;   1;CATARINA;2020-03-30;   3;NA
230370;  36;CAUCAIA;2020-03-30;  99;NA
230410;   2;CRATEUS;2020-03-30;  13;NA
230420;   1;CRATO;2020-03-30;  22;NA
230423;   1;CROATA;2020-03-30;NA;NA
230428;  19;EUSEBIO;2020-03-30;  31;  1
230430;   1;FARIAS BRITO;2020-03-30;   1;NA
230440;1721;FORTALEZA;2020-03-30;2251; 14
230445;   1;FORTIM;2020-03-30;   1;NA
230470;   1;GRANJA;2020-03-30;NA;NA
230490;   1;GROAIRAS;2020-03-30;NA;NA
230500;   1;GUARACIABA DO NORTE;2020-03-30;NA;NA
230520;   1;HIDROLANDIA;2020-03-30;   1;NA
230523;   6;HORIZONTE;2020-03-30;  15;NA
230533;   1;IBICUITINGA;2020-03-30;   2;NA
230535;   1;ICAPUI;2020-03-30;   5;NA
230540;   2;ICO;2020-03-30;   4;NA
230550;   5;IGUATU;2020-03-30;  10;NA
230565;   1;IPAPORANGA;2020-03-30;   2;NA
230590;   2;IPUEIRAS;2020-03-30;   5;  1
230620;   1;ITAICABA;2020-03-30;   3;NA
230625;   5;ITAITINGA;2020-03-30;  12;NA
230630;   1;ITAPAJE;2020-03-30;   1;NA
230640;   3;ITAPIPOCA;2020-03-30;  30;NA
230650;   1;ITAPIUNA;2020-03-30;   1;NA
230655;   1;ITAREMA;2020-03-30;   1;NA
230690;   7;JAGUARIBE;2020-03-30;   2;  1
230700;   1;JAGUARUANA;2020-03-30;NA;NA
230710;   1;JARDIM;2020-03-30;   2;NA
230730;   4;JUAZEIRO DO NORTE;2020-03-30;  27;NA
230760;   4;LIMOEIRO DO NORTE;2020-03-30;   4;NA
230765;  42;MARACANAU;2020-03-30;  64;NA
230770;  10;MARANGUAPE;2020-03-30;  27;NA
230810;   1;MAURITI;2020-03-30;   1;NA
230850;   2;MOMBACA;2020-03-30;   4;NA
230910;   1;MULUNGU;2020-03-30;  13;NA
230940;   2;NOVO ORIENTE;2020-03-30;NA;NA
230960;   2;PACAJUS;2020-03-30;  31;NA
230970;   3;PACATUBA;2020-03-30;  11;NA
231050;   3;PEDRA BRANCA;2020-03-30;   3;NA
231070;   2;PENTECOSTE;2020-03-30;   2;NA
231085;   2;PINDORETAMA;2020-03-30;   6;NA
231110;   1;PORTEIRAS;2020-03-30;NA;NA
231123;   1;POTIRETAMA;2020-03-30;NA;NA
231130;  13;QUIXADA;2020-03-30;  11;NA
231140;   1;QUIXERAMOBIM;2020-03-30;   7;NA
231150;   2;QUIXERE;2020-03-30;   6;NA
231160;   3;REDENCAO;2020-03-30;   3;NA
231170;   1;RERIUTABA;2020-03-30;NA;NA
231180;   4;RUSSAS;2020-03-30;   9;NA
231195;   1;SALITRE;2020-03-30;NA;NA
231220;   3;SANTA QUITERIA;2020-03-30;  11;  1
231240;   1;SAO GONCALO DO AMARANTE;2020-03-30;   3;NA
231270;   3;SENADOR POMPEU;2020-03-30;NA;NA
231280;   1;SENADOR SA;2020-03-30;   1;NA
231290;  19;SOBRAL;2020-03-30; 215;NA
231310;   4;TABULEIRO DO NORTE;2020-03-30;   1;NA
231340;   2;TIANGUA;2020-03-30;   4;  1
231355;   1;TURURU;2020-03-30;   1;NA
NA;   4;Sem informação;2020-03-30;  48;NA
230015;   1;ACARAPE;2020-03-31;   1;NA
230030;   2;ACOPIARA;2020-03-31;   7;NA
230050;   1;ALCANTARAS;2020-03-31;   1;NA
230075;   1;AMONTADA;2020-03-31;   1;NA
230100;  37;AQUIRAZ;2020-03-31;  24;NA
230110;   4;ARACATI;2020-03-31;  18;NA
230120;   1;ARACOIABA;2020-03-31;   4;NA
230185;   1;BANABUIU;2020-03-31;   2;NA
230195;   1;BARREIRA;2020-03-31;   5;NA
230205;   1;BARROQUINHA;2020-03-31;NA;NA
230210;   2;BATURITÉ;2020-03-31;   4;NA
230220;   5;BEBERIBE;2020-03-31;  13;NA
230260;   1;CAMOCIM;2020-03-31;   6;NA
230280;   3;CANINDE;2020-03-31;  29;NA
230350;   3;CASCAVEL;2020-03-31;  14;NA
230360;   1;CATARINA;2020-03-31;   5;NA
230370;  38;CAUCAIA;2020-03-31; 115;NA
230410;   2;CRATEUS;2020-03-31;  13;NA
230420;   2;CRATO;2020-03-31;  24;NA
230423;   1;CROATA;2020-03-31;NA;NA
230428;  20;EUSEBIO;2020-03-31;  36;  1
230430;   1;FARIAS BRITO;2020-03-31;   1;  1
230440;1800;FORTALEZA;2020-03-31;2470; 15
230445;   1;FORTIM;2020-03-31;   1;NA
230470;   1;GRANJA;2020-03-31;NA;NA
230490;   1;GROAIRAS;2020-03-31;   2;NA
230500;   1;GUARACIABA DO NORTE;2020-03-31;   1;NA
230520;   1;HIDROLANDIA;2020-03-31;   2;NA
230523;   6;HORIZONTE;2020-03-31;  16;NA
230533;   1;IBICUITINGA;2020-03-31;   2;NA
230535;   1;ICAPUI;2020-03-31;   6;NA
230540;   2;ICO;2020-03-31;   8;NA
230550;   5;IGUATU;2020-03-31;  11;NA
230565;   2;IPAPORANGA;2020-03-31;   2;NA
230590;   2;IPUEIRAS;2020-03-31;   5;  1
230620;   1;ITAICABA;2020-03-31;   3;NA
230625;   5;ITAITINGA;2020-03-31;  15;NA
230630;   1;ITAPAJE;2020-03-31;   1;NA
230640;   3;ITAPIPOCA;2020-03-31;  30;NA
230650;   1;ITAPIUNA;2020-03-31;   1;NA
230655;   1;ITAREMA;2020-03-31;   1;NA
230690;   7;JAGUARIBE;2020-03-31;   2;  1
230700;   1;JAGUARUANA;2020-03-31;NA;NA
230710;   1;JARDIM;2020-03-31;   2;NA
230730;   4;JUAZEIRO DO NORTE;2020-03-31;  28;NA
230750;   1;LAVRAS DA MANGABEIRA;2020-03-31;   1;NA
230760;   4;LIMOEIRO DO NORTE;2020-03-31;   5;NA
230765;  45;MARACANAU;2020-03-31;  69;NA
230770;  10;MARANGUAPE;2020-03-31;  28;  1
230810;   1;MAURITI;2020-03-31;   1;NA
230850;   2;MOMBACA;2020-03-31;   4;NA
230910;   1;MULUNGU;2020-03-31;  13;NA
230940;   2;NOVO ORIENTE;2020-03-31;NA;NA
230960;   3;PACAJUS;2020-03-31;  31;NA
230970;   3;PACATUBA;2020-03-31;  12;NA
231050;   3;PEDRA BRANCA;2020-03-31;   3;NA
231070;   2;PENTECOSTE;2020-03-31;   2;NA
231085;   2;PINDORETAMA;2020-03-31;   7;NA
231110;   1;PORTEIRAS;2020-03-31;NA;NA
231123;   1;POTIRETAMA;2020-03-31;NA;NA
231130;  13;QUIXADA;2020-03-31;  11;NA
231140;   3;QUIXERAMOBIM;2020-03-31;   7;NA
231150;   2;QUIXERE;2020-03-31;   6;NA
231160;   4;REDENCAO;2020-03-31;   3;NA
231170;   1;RERIUTABA;2020-03-31;   1;NA
231180;   6;RUSSAS;2020-03-31;  10;NA
231195;   1;SALITRE;2020-03-31;NA;NA
231220;   3;SANTA QUITERIA;2020-03-31;  11;  1
231240;   1;SAO GONCALO DO AMARANTE;2020-03-31;   4;NA
231270;   3;SENADOR POMPEU;2020-03-31;NA;NA
231280;   1;SENADOR SA;2020-03-31;   1;NA
231290;  19;SOBRAL;2020-03-31; 226;NA
231310;   4;TABULEIRO DO NORTE;2020-03-31;   1;NA
231340;   2;TIANGUA;2020-03-31;   5;  1
231355;   1;TURURU;2020-03-31;   1;NA
NA;   4;Sem informação;2020-03-31;  48;NA
230015;   1;ACARAPE;2020-04-01;   1;NA
230030;   2;ACOPIARA;2020-04-01;   7;NA
230050;   1;ALCANTARAS;2020-04-01;   1;NA
230075;   1;AMONTADA;2020-04-01;   1;NA
230100;  37;AQUIRAZ;2020-04-01;  33;NA
230110;   4;ARACATI;2020-04-01;  18;NA
230120;   1;ARACOIABA;2020-04-01;   4;NA
230130;   1;ARARIPE;2020-04-01;NA;NA
230185;   1;BANABUIU;2020-04-01;   2;NA
230195;   1;BARREIRA;2020-04-01;   5;NA
230205;   1;BARROQUINHA;2020-04-01;NA;NA
230210;   2;BATURITÉ;2020-04-01;   4;NA
230220;   5;BEBERIBE;2020-04-01;  13;NA
230260;   1;CAMOCIM;2020-04-01;   6;NA
230280;   5;CANINDE;2020-04-01;  37;NA
230350;   3;CASCAVEL;2020-04-01;  14;NA
230360;   1;CATARINA;2020-04-01;   5;NA
230370;  45;CAUCAIA;2020-04-01; 129;NA
230410;   2;CRATEUS;2020-04-01;  16;NA
230420;   2;CRATO;2020-04-01;  26;NA
230423;   1;CROATA;2020-04-01;   1;NA
230428;  23;EUSEBIO;2020-04-01;  40;  1
230430;   1;FARIAS BRITO;2020-04-01;   1;  1
230440;1904;FORTALEZA;2020-04-01;2729; 17
230445;   1;FORTIM;2020-04-01;   2;NA
230470;   1;GRANJA;2020-04-01;NA;NA
230490;   1;GROAIRAS;2020-04-01;   2;NA
230500;   1;GUARACIABA DO NORTE;2020-04-01;   1;NA
230520;   1;HIDROLANDIA;2020-04-01;   2;NA
230523;   7;HORIZONTE;2020-04-01;  18;NA
230533;   1;IBICUITINGA;2020-04-01;   2;NA
230535;   1;ICAPUI;2020-04-01;   6;NA
230540;   2;ICO;2020-04-01;   8;NA
230550;   5;IGUATU;2020-04-01;  11;NA
230565;   2;IPAPORANGA;2020-04-01;   2;NA
230590;   2;IPUEIRAS;2020-04-01;   5;  1
230620;   1;ITAICABA;2020-04-01;   3;NA
230625;   5;ITAITINGA;2020-04-01;  16;NA
230630;   1;ITAPAJE;2020-04-01;   1;NA
230640;   3;ITAPIPOCA;2020-04-01;  31;NA
230650;   1;ITAPIUNA;2020-04-01;   1;NA
230655;   1;ITAREMA;2020-04-01;   1;NA
230690;   7;JAGUARIBE;2020-04-01;   3;  1
230700;   1;JAGUARUANA;2020-04-01;NA;NA
230710;   1;JARDIM;2020-04-01;   2;NA
230730;   4;JUAZEIRO DO NORTE;2020-04-01;  28;NA
230750;   1;LAVRAS DA MANGABEIRA;2020-04-01;   1;NA
230760;   5;LIMOEIRO DO NORTE;2020-04-01;   6;NA
230765;  49;MARACANAU;2020-04-01;  73;NA
230770;  10;MARANGUAPE;2020-04-01;  28;  1
230810;   1;MAURITI;2020-04-01;   1;NA
230850;   2;MOMBACA;2020-04-01;   4;NA
230910;   1;MULUNGU;2020-04-01;  13;NA
230940;   2;NOVO ORIENTE;2020-04-01;NA;NA
230960;   3;PACAJUS;2020-04-01;  32;NA
230970;   3;PACATUBA;2020-04-01;  14;NA
231050;   3;PEDRA BRANCA;2020-04-01;   3;NA
231070;   2;PENTECOSTE;2020-04-01;   2;NA
231080;   1;PEREIRO;2020-04-01;   1;NA
231085;   2;PINDORETAMA;2020-04-01;   8;NA
231110;   1;PORTEIRAS;2020-04-01;NA;NA
231123;   1;POTIRETAMA;2020-04-01;NA;NA
231130;  14;QUIXADA;2020-04-01;  12;NA
231140;   3;QUIXERAMOBIM;2020-04-01;   7;NA
231150;   2;QUIXERE;2020-04-01;   6;NA
231160;   5;REDENCAO;2020-04-01;   3;NA
231170;   1;RERIUTABA;2020-04-01;   1;NA
231180;   6;RUSSAS;2020-04-01;  11;NA
231195;   1;SALITRE;2020-04-01;NA;NA
231220;   3;SANTA QUITERIA;2020-04-01;  11;  1
231240;   3;SAO GONCALO DO AMARANTE;2020-04-01;   4;NA
231270;   3;SENADOR POMPEU;2020-04-01;NA;NA
231280;   1;SENADOR SA;2020-04-01;   1;NA
231290;  23;SOBRAL;2020-04-01; 246;NA
231310;   4;TABULEIRO DO NORTE;2020-04-01;   1;NA
231330;   1;TAUA;2020-04-01;  24;NA
231340;   2;TIANGUA;2020-04-01;   5;  1
231355;   1;TURURU;2020-04-01;   1;NA
NA;   4;Sem informação;2020-04-01;  48;NA
230015;   1;ACARAPE;2020-04-02;   1;NA
230030;   2;ACOPIARA;2020-04-02;   7;NA
230050;   1;ALCANTARAS;2020-04-02;   1;NA
230075;   1;AMONTADA;2020-04-02;   1;NA
230100;  37;AQUIRAZ;2020-04-02;  43;NA
230110;   4;ARACATI;2020-04-02;  20;NA
230120;   1;ARACOIABA;2020-04-02;   4;NA
230130;   1;ARARIPE;2020-04-02;NA;NA
230185;   1;BANABUIU;2020-04-02;   2;NA
230195;   1;BARREIRA;2020-04-02;   6;NA
230205;   1;BARROQUINHA;2020-04-02;NA;NA
230210;   3;BATURITÉ;2020-04-02;   4;NA
230220;   5;BEBERIBE;2020-04-02;  14;NA
230260;   1;CAMOCIM;2020-04-02;   8;NA
230280;   6;CANINDE;2020-04-02;  43;NA
230290;   1;CAPISTRANO;2020-04-02;   3;NA
230300;   1;CARIDADE;2020-04-02;   3;NA
230330;   1;CARIUS;2020-04-02;   3;NA
230350;   3;CASCAVEL;2020-04-02;  15;NA
230360;   1;CATARINA;2020-04-02;   5;NA
230370;  48;CAUCAIA;2020-04-02; 135;NA
230410;   2;CRATEUS;2020-04-02;  17;NA
230420;   2;CRATO;2020-04-02;  26;NA
230423;   1;CROATA;2020-04-02;   2;NA
230428;  25;EUSEBIO;2020-04-02;  44;  1
230430;   1;FARIAS BRITO;2020-04-02;   2;  1
230440;1971;FORTALEZA;2020-04-02;3076; 23
230445;   1;FORTIM;2020-04-02;   2;NA
230465;   1;GRACA;2020-04-02;   1;NA
230470;   1;GRANJA;2020-04-02;   2;NA
230490;   1;GROAIRAS;2020-04-02;   2;NA
230500;   1;GUARACIABA DO NORTE;2020-04-02;   1;NA
230520;   1;HIDROLANDIA;2020-04-02;   2;NA
230523;  11;HORIZONTE;2020-04-02;  18;NA
230533;   1;IBICUITINGA;2020-04-02;   2;NA
230535;   1;ICAPUI;2020-04-02;   6;NA
230540;   3;ICO;2020-04-02;   8;NA
230550;   5;IGUATU;2020-04-02;  11;NA
230565;   2;IPAPORANGA;2020-04-02;   2;NA
230590;   2;IPUEIRAS;2020-04-02;   6;  1
230620;   1;ITAICABA;2020-04-02;   3;NA
230625;   5;ITAITINGA;2020-04-02;  18;NA
230630;   1;ITAPAJE;2020-04-02;   2;NA
230640;   3;ITAPIPOCA;2020-04-02;  31;NA
230650;   1;ITAPIUNA;2020-04-02;   1;NA
230655;   1;ITAREMA;2020-04-02;   1;NA
230690;   8;JAGUARIBE;2020-04-02;   3;  1
230700;   1;JAGUARUANA;2020-04-02;NA;NA
230710;   1;JARDIM;2020-04-02;   2;NA
230730;   4;JUAZEIRO DO NORTE;2020-04-02;  29;NA
230750;   1;LAVRAS DA MANGABEIRA;2020-04-02;   1;NA
230760;   6;LIMOEIRO DO NORTE;2020-04-02;   7;NA
230765;  51;MARACANAU;2020-04-02;  75;  1
230770;  11;MARANGUAPE;2020-04-02;  28;  1
230810;   1;MAURITI;2020-04-02;   1;NA
230850;   2;MOMBACA;2020-04-02;   4;NA
230910;   1;MULUNGU;2020-04-02;  13;NA
230940;   2;NOVO ORIENTE;2020-04-02;NA;NA
230960;   3;PACAJUS;2020-04-02;  33;NA
230970;   5;PACATUBA;2020-04-02;  17;NA
231050;   3;PEDRA BRANCA;2020-04-02;   3;NA
231070;   2;PENTECOSTE;2020-04-02;   2;NA
231080;   1;PEREIRO;2020-04-02;   1;NA
231085;   2;PINDORETAMA;2020-04-02;   8;NA
231110;   1;PORTEIRAS;2020-04-02;NA;NA
231123;   1;POTIRETAMA;2020-04-02;NA;NA
231126;   1;QUITERIANOPOLIS;2020-04-02;   7;NA
231130;  15;QUIXADA;2020-04-02;  12;NA
231140;   3;QUIXERAMOBIM;2020-04-02;   7;NA
231150;   2;QUIXERE;2020-04-02;   6;NA
231160;   5;REDENCAO;2020-04-02;   3;NA
231170;   1;RERIUTABA;2020-04-02;   1;NA
231180;   6;RUSSAS;2020-04-02;  14;NA
231195;   1;SALITRE;2020-04-02;NA;  1
231200;   1;SANTANA DO ACARAU;2020-04-02;  23;NA
231220;   3;SANTA QUITERIA;2020-04-02;  12;  1
231240;   3;SAO GONCALO DO AMARANTE;2020-04-02;   7;NA
231270;   3;SENADOR POMPEU;2020-04-02;NA;NA
231280;   1;SENADOR SA;2020-04-02;   1;NA
231290;  24;SOBRAL;2020-04-02; 272;NA
231310;   4;TABULEIRO DO NORTE;2020-04-02;   1;NA
231330;   1;TAUA;2020-04-02;  25;NA
231340;   2;TIANGUA;2020-04-02;   6;  1
231355;   1;TURURU;2020-04-02;   1;NA
231390;   1;URUOCA;2020-04-02;  11;NA
NA;   4;Sem informação;2020-04-02;  48;NA
230015;   1;ACARAPE;2020-04-03;   1;NA
230030;   2;ACOPIARA;2020-04-03;   7;NA
230050;   1;ALCANTARAS;2020-04-03;   1;NA
230075;   1;AMONTADA;2020-04-03;   1;NA
230100;  37;AQUIRAZ;2020-04-03;  45;NA
230110;   4;ARACATI;2020-04-03;  23;NA
230120;   1;ARACOIABA;2020-04-03;   4;NA
230130;   1;ARARIPE;2020-04-03;NA;NA
230185;   1;BANABUIU;2020-04-03;   2;NA
230195;   1;BARREIRA;2020-04-03;   7;NA
230205;   1;BARROQUINHA;2020-04-03;NA;NA
230210;   3;BATURITÉ;2020-04-03;   5;NA
230220;   5;BEBERIBE;2020-04-03;  15;NA
230260;   1;CAMOCIM;2020-04-03;   8;NA
230280;   6;CANINDE;2020-04-03;  53;NA
230290;   1;CAPISTRANO;2020-04-03;   4;NA
230300;   1;CARIDADE;2020-04-03;   4;NA
230330;   1;CARIUS;2020-04-03;   3;NA
230350;   5;CASCAVEL;2020-04-03;  16;NA
230360;   1;CATARINA;2020-04-03;   5;NA
230370;  50;CAUCAIA;2020-04-03; 140;NA
230410;   2;CRATEUS;2020-04-03;  18;NA
230420;   2;CRATO;2020-04-03;  26;NA
230423;   1;CROATA;2020-04-03;   2;NA
230428;  26;EUSEBIO;2020-04-03;  45;  1
230430;   1;FARIAS BRITO;2020-04-03;   2;  1
230440;2043;FORTALEZA;2020-04-03;3424; 30
230445;   1;FORTIM;2020-04-03;   2;NA
230465;   1;GRACA;2020-04-03;   1;NA
230470;   1;GRANJA;2020-04-03;   2;NA
230490;   1;GROAIRAS;2020-04-03;   2;NA
230500;   1;GUARACIABA DO NORTE;2020-04-03;   1;NA
230520;   1;HIDROLANDIA;2020-04-03;   2;NA
230523;  13;HORIZONTE;2020-04-03;  19;NA
230526;   1;IBARETAMA;2020-04-03;   7;NA
230533;   1;IBICUITINGA;2020-04-03;   2;NA
230535;   1;ICAPUI;2020-04-03;   6;NA
230540;   3;ICO;2020-04-03;   8;NA
230550;   6;IGUATU;2020-04-03;  12;  1
230565;   2;IPAPORANGA;2020-04-03;   2;NA
230590;   2;IPUEIRAS;2020-04-03;   6;  1
230620;   1;ITAICABA;2020-04-03;   3;NA
230625;   5;ITAITINGA;2020-04-03;  19;NA
230630;   1;ITAPAJE;2020-04-03;   2;NA
230640;   3;ITAPIPOCA;2020-04-03;  32;NA
230650;   1;ITAPIUNA;2020-04-03;   1;NA
230655;   1;ITAREMA;2020-04-03;   1;NA
230690;   8;JAGUARIBE;2020-04-03;   4;  1
230700;   1;JAGUARUANA;2020-04-03;NA;NA
230710;   1;JARDIM;2020-04-03;   2;NA
230730;   4;JUAZEIRO DO NORTE;2020-04-03;  30;NA
230750;   1;LAVRAS DA MANGABEIRA;2020-04-03;   1;NA
230760;   6;LIMOEIRO DO NORTE;2020-04-03;   7;NA
230765;  53;MARACANAU;2020-04-03;  81;  1
230770;  11;MARANGUAPE;2020-04-03;  28;  1
230810;   1;MAURITI;2020-04-03;   1;NA
230850;   2;MOMBACA;2020-04-03;   4;NA
230910;   1;MULUNGU;2020-04-03;  13;NA
230940;   2;NOVO ORIENTE;2020-04-03;NA;NA
230960;   3;PACAJUS;2020-04-03;  34;NA
230970;   5;PACATUBA;2020-04-03;  19;NA
231050;   3;PEDRA BRANCA;2020-04-03;   3;NA
231070;   2;PENTECOSTE;2020-04-03;   2;NA
231080;   1;PEREIRO;2020-04-03;   1;NA
231085;   2;PINDORETAMA;2020-04-03;   8;NA
231110;   1;PORTEIRAS;2020-04-03;NA;NA
231123;   1;POTIRETAMA;2020-04-03;NA;NA
231126;   1;QUITERIANOPOLIS;2020-04-03;   7;NA
231130;  16;QUIXADA;2020-04-03;  12;NA
231140;   4;QUIXERAMOBIM;2020-04-03;   7;NA
231150;   2;QUIXERE;2020-04-03;   6;NA
231160;   5;REDENCAO;2020-04-03;   3;NA
231170;   1;RERIUTABA;2020-04-03;   1;NA
231180;   6;RUSSAS;2020-04-03;  16;NA
231195;   1;SALITRE;2020-04-03;NA;  1
231200;   1;SANTANA DO ACARAU;2020-04-03;  23;NA
231220;   3;SANTA QUITERIA;2020-04-03;  12;  1
231240;   3;SAO GONCALO DO AMARANTE;2020-04-03;   8;NA
231270;   3;SENADOR POMPEU;2020-04-03;   1;NA
231280;   1;SENADOR SA;2020-04-03;   1;NA
231290;  24;SOBRAL;2020-04-03; 279;NA
231310;   4;TABULEIRO DO NORTE;2020-04-03;   1;NA
231330;   1;TAUA;2020-04-03;  33;NA
231340;   2;TIANGUA;2020-04-03;   7;  1
231355;   1;TURURU;2020-04-03;   1;NA
231390;   1;URUOCA;2020-04-03;  12;NA
NA;   4;Sem informação;2020-04-03;  48;NA
230015;   1;ACARAPE;2020-04-04;   1;NA
230030;   2;ACOPIARA;2020-04-04;   7;NA
230050;   1;ALCANTARAS;2020-04-04;   1;NA
230075;   1;AMONTADA;2020-04-04;   1;NA
230100;  37;AQUIRAZ;2020-04-04;  45;NA
230110;   5;ARACATI;2020-04-04;  23;  1
230120;   1;ARACOIABA;2020-04-04;   5;NA
230130;   1;ARARIPE;2020-04-04;NA;NA
230185;   1;BANABUIU;2020-04-04;   2;NA
230195;   1;BARREIRA;2020-04-04;   7;NA
230205;   1;BARROQUINHA;2020-04-04;NA;NA
230210;   3;BATURITÉ;2020-04-04;   5;NA
230220;   5;BEBERIBE;2020-04-04;  17;NA
230260;   1;CAMOCIM;2020-04-04;   8;NA
230280;   6;CANINDE;2020-04-04;  53;NA
230290;   1;CAPISTRANO;2020-04-04;   4;NA
230300;   1;CARIDADE;2020-04-04;   4;NA
230330;   1;CARIUS;2020-04-04;   3;  1
230350;   5;CASCAVEL;2020-04-04;  16;NA
230360;   1;CATARINA;2020-04-04;   5;NA
230370;  55;CAUCAIA;2020-04-04; 142;NA
230410;   2;CRATEUS;2020-04-04;  20;NA
230420;   2;CRATO;2020-04-04;  29;NA
230423;   1;CROATA;2020-04-04;   2;NA
230428;  27;EUSEBIO;2020-04-04;  45;  1
230430;   1;FARIAS BRITO;2020-04-04;   2;  1
230440;2110;FORTALEZA;2020-04-04;3552; 35
230445;   1;FORTIM;2020-04-04;   2;NA
230465;   1;GRACA;2020-04-04;   1;NA
230470;   1;GRANJA;2020-04-04;   2;NA
230490;   1;GROAIRAS;2020-04-04;   2;NA
230500;   1;GUARACIABA DO NORTE;2020-04-04;   2;NA
230520;   1;HIDROLANDIA;2020-04-04;   2;NA
230523;  13;HORIZONTE;2020-04-04;  20;NA
